;Winner;Turns;Win_rate
780;Random;48;0.5236875800256082
781;Random;17;0.5230179028132992
782;AI;17;0.5236270753512133
783;AI;20;0.5242346938775511
784;Random;24;0.5235668789808917
785;Random;25;0.5229007633587787
786;Random;24;0.5222363405336722
787;Random;13;0.5215736040609137
788;AI;19;0.5221799746514575
789;Random;11;0.5215189873417722
790;Random;80;0.5208596713021492
791;AI;150;0.5214646464646465
792;AI;103;0.5220680958385876
793;Random;77;0.5214105793450882
794;Random;24;0.5207547169811321
795;AI;22;0.5213567839195979
796;Random;42;0.520702634880803
797;Random;45;0.5200501253132832
798;AI;35;0.5206508135168961
799;Random;27;0.52
800;Random;76;0.519350811485643
801;Random;63;0.5187032418952618
802;Random;22;0.5180572851805728
803;Random;13;0.5174129353233831
804;AI;17;0.5180124223602485
805;AI;36;0.5186104218362283
806;AI;31;0.5192069392812887
807;Random;13;0.5185643564356436
808;Random;40;0.5179233621755254
809;AI;38;0.5185185185185185
810;Random;14;0.5178791615289766
811;AI;72;0.5184729064039408
812;AI;7;0.5190651906519065
813;AI;56;0.5196560196560197
814;Random;104;0.5190184049079755
815;AI;60;0.5196078431372549
816;Random;64;0.5189718482252142
817;Random;31;0.5183374083129584
818;AI;21;0.518925518925519
819;Random;43;0.5182926829268293
820;Random;28;0.5176613885505481
821;Random;25;0.5170316301703163
822;Random;84;0.5164034021871203
823;AI;32;0.5169902912621359
824;AI;41;0.5175757575757576
825;AI;54;0.5181598062953995
826;Random;48;0.5175332527206772
827;Random;35;0.5169082125603864
828;Random;86;0.5162846803377563
829;Random;23;0.5156626506024097
830;AI;25;0.516245487364621
831;AI;14;0.5168269230769231
832;Random;30;0.5162064825930373
833;AI;36;0.5167865707434053
834;AI;53;0.5173652694610779
835;AI;36;0.5179425837320574
836;Random;52;0.5173237753882916
837;AI;18;0.5178997613365155
838;AI;69;0.5184743742550656
839;AI;48;0.5190476190476191
840;AI;15;0.5196195005945303
841;Random;21;0.5190023752969121
842;AI;21;0.5195729537366548
843;AI;34;0.5201421800947867
844;Random;22;0.5195266272189349
845;Random;17;0.5189125295508275
846;Random;34;0.5182998819362455
847;Random;13;0.5176886792452831
848;AI;39;0.5182567726737338
849;AI;20;0.5188235294117647
850;AI;87;0.5193889541715628
851;AI;34;0.5199530516431925
852;AI;39;0.5205158264947245
853;AI;76;0.5210772833723654
854;AI;27;0.5216374269005848
855;Random;17;0.5210280373831776
856;AI;23;0.5215869311551925
857;AI;24;0.5221445221445221
858;Random;46;0.5215366705471478
859;Random;29;0.5209302325581395
860;Random;42;0.5203252032520326
861;AI;58;0.5208816705336426
862;Random;14;0.5202780996523755
863;Random;31;0.5196759259259259
864;AI;19;0.5202312138728323
865;AI;54;0.5207852193995381
866;Random;34;0.5201845444059977
867;Random;47;0.5195852534562212
868;Random;16;0.5189873417721519
869;Random;29;0.5183908045977011
870;Random;28;0.5177956371986223
871;Random;55;0.5172018348623854
872;AI;53;0.5177548682703322
873;AI;12;0.5183066361556065
874;AI;23;0.5188571428571429
875;AI;52;0.519406392694064
876;AI;121;0.5199543899657925
877;Random;61;0.5193621867881549
878;AI;51;0.5199089874857793
879;AI;38;0.5204545454545455
880;AI;19;0.5209988649262202
881;Random;51;0.5204081632653061
882;AI;47;0.5209513023782559
883;Random;149;0.5203619909502263
884;Random;50;0.519774011299435
885;Random;23;0.5191873589164786
886;Random;28;0.5186020293122886
887;Random;33;0.5180180180180181
888;Random;14;0.5174353205849269
889;Random;43;0.5168539325842697
890;AI;41;0.5173961840628507
891;AI;48;0.5179372197309418
892;AI;59;0.5184770436730123
893;Random;11;0.5178970917225951
894;AI;19;0.5184357541899441
895;Random;23;0.5178571428571429
896;AI;19;0.5183946488294314
897;Random;15;0.5178173719376392
898;AI;69;0.5183537263626251
899;AI;62;0.5188888888888888
